beerme_id,name,city,region,country
11542,Birrificio Bauscia,Milano,,Italy
12048,Birrificio Bresciano Montenetto,Brescia,,Italy
9084,Birrificio Brianza,Milano,,Italy
9742,Birrificio Campagnolo,Muggia,,Italy
9057,Birrificio Casa del Popolo,Anzola d'Ossola,,Italy
4546,Birrificio Cittavecchia,Sgonico,,Italy
11061,Birrificio Civale,Spinetta Marengo,,Italy
11537,Birrificio Dada,Correggio,,Italy
10699,Birrificio de Cagliari,Cagliari,,Italy
11362,Birrificio del Ducato,Roncole Verdi di Busseto,,Italy
9068,Birrificio di Como,Como,,Italy
11541,Birrificio Emiliano,Anzola Dell;Emilia,,Italy
11869,Birrificio Endorama,Grassobbio,,Italy
12319,Birrificio F.lli Trami,Capriano del Colle,,Italy
11199,Birrificio HIBU,Cornate d'Adda,,Italy
12297,Birrificio Indipendente Elav,Comun Nuovo,,Italy
11432,Birrificio L'Olmaia,Montepulciano,,Italy
7277,Birrificio La Gastaldia,Pieve di Soligo,,Italy
4547,Birrificio Lambrate,Milano,,Italy
6394,Birrificio Le Baladin,Piozzo,,Italy
9069,Birrificio Lodigiano,Casalpusterlengo,,Italy
12077,Birrificio Lungo Sorso,Nole,,Italy
9119,Birrificio Maya,Aci Bonaccorsi,,Italy
11439,Birrificio Menaresta,Carate Brianza,,Italy
10173,Birrificio Montegioco,Montegioco,,Italy
9058,Birrificio Pettenaschese,Pettenasco,,Italy
9054,Birrificio Prinz,Orta San Giulio,,Italy
11354,Birrificio Rurale,Certosa di Pavia,,Italy
11266,Birrificio San Quirico,San Quirico d'Orcia,,Italy
9063,Birrificio Scarampola,Cairo Montenotte,,Italy
9112,Birrificio Svevo,Bari,,Italy
11345,Birrificio Ticinese SA,Stabio,,Switzerland
11788,Birrificio Toccalmatto,Fidenza,,Italy
4548,Birrificio Torino,Torino,,Italy
9107,Birrificio Torrechiara,Torrechiara,,Italy
9059,Birrificio Troll,Vernante,,Italy
9109,Birrificio Turbacci,Mentana,,Italy
9102,Birrificio Udinese,Udine,,Italy
12951,Birrificio Vecchia Orsa,Crevalcore,,Italy
11870,Birrificio Via Priula,San Pellegrino Terme,,Italy
9537,Birrone S.r.l.,Isola Vicentina,,Italy
6679,Biržų Alus,Biržai,,Lithuania
8242,Bischoff Wilhelm Brauerei,Brühl/Rheinland,Nordrhein-Westfalen,Germany
397,Bishop's Brewery,Broughton Market,London,United Kingdom
399,Bison Brewing,Berkeley,California,United States
4034,Bistro Lady of the Lake,Magog,Québec,Canada
12800,Bistro-Brasserie Les Soeurs Grises,Montréal,Québec,Canada
400,Bitburger Braugruppe,Bitburg,Rheinland-Pfalz,Germany
5314,Bitter Creek Brewery,Rock Springs,Wyoming,United States
401,Bitter End,Cockermouth,Cumbria,United Kingdom
402,Bitter End Brewery,Austin,Texas,United States
13285,Bitter Esters Brewhouse,Custer,South Dakota,United States
6041,Bitter Root Brewing,Hamilton,Montana,United States
11655,Bitterfelder Brauerei GmbH,Bitterfeld-Wolfen,Sachsen-Anhalt,Germany
9163,Biyat H.J.,Ashgabat,,Turkmenistan
1438,Bičiulių Avilys,Kaunas,,Lithuania
6042,"BJ's Pizza, Grill, and Brewery - Jantzen Beach",Portland,Oregon,United States
10119,"BJ's Pizza, Grill, and Brewery - Laguna Beach",Laguna Beach,California,United States
10054,"BJ's Pizza, Grill, and Brewery - Reno",Reno,Nevada,United States
4575,"BJ's Pizza, Grill, and Brewery — Eugene",Eugene,Oregon,United States
405,"BJ's Pizza, Grill, and Brewery — Lloyd Center",Portland,Oregon,United States
2151,BJ's Restaurant & Brewery — Chandler,Chandler,Arizona,United States
11093,BJ's Restaurant & Brewery — Southcenter,Tukwila,Washington,United States
10962,BJ's Restaurant & Brewhouse,Peoria,Arizona,United States
10074,BJ's Restaurant & Brewhouse,Tucson,Arizona,United States
11519,BJ's Restaurant & Brewhouse,Allen,Texas,United States
6079,BJ's Restaurant & Brewhouse — Huntington Beach,Huntington Beach,California,United States
10516,BJ's Restaurant and Brewery,Baton Rouge,Louisiana,United States
8876,BJ's Restaurant and Brewery - Laguna Hills,Laguna Hills,California,United States
9549,BJ's Restaurant and Brewery - Roseville,Roseville,California,United States
9548,BJ's Restaurant and Brewery - San Bruno,San Bruno,California,United States
9546,BJ's Restaurant and Brewery - Vacaville,Vacaville,California,United States
8369,BJ's Restaurant and Brewery - Webster,Webster,Texas,United States
6594,BJ's Restaurant and Brewery - West Covina,West Covina,California,United States
6043,BJ's Restaurant and Brewery - Woodland Hills,Woodland Hills,California,United States
13502,BJ's Restaurant and Brewery — Boulder,Boulder,Colorado,United States
403,BJ's Restaurant and Brewery — Boulder,Boulder,Colorado,United States
404,BJ's Restaurant and Brewery — Brea,Brea,California,United States
265,BJ's Restaurant and Brewery — Oxnard,Oxnard,California,United States
11245,BJ's Restaurant Brewery,Louisville,Kentucky,United States
12352,Black Abbey Brewing,Franklin,Tennessee,United States
11796,Black Acre Brewing,Indianapolis,Indiana,United States
11233,Black and Red Brewing,Austin,Texas,United States
11155,Black Bear Brewery,Orono,Maine,United States
408,Black Bear Brewing,Atlanta,Georgia,United States
12380,Black Bottle Brewery,Fort Collins,Colorado,United States
10965,Black Box Brewing,Westlake,Ohio,United States
9004,Black Canyon Restaurant & Brewery,Montrose,Colorado,United States
12154,Black Cat Brewing,Boulder,Colorado,United States
11017,Black Couch Brewery,Alexandria,Virginia,United States
10771,Black Creek Historic Brewery,Toronto,Ontario,Canada
9299,Black Diamond Brewing,Concord,California,United States
410,Black Diamond Brewing,Walnut Creek,California,United States
7057,Black Dog Brewery,Whitby,North Yorkshire,United Kingdom
5564,Black Forest Brew Haus,Farmingdale,New York,United States
9152,Black Forest Dining & Spirits,Green Bay,Wisconsin,United States
8548,Black Fox Brewing,Colorado Springs,Colorado,United States
13420,Black Gold Brewing Company,Taft,California,United States
11690,Black Heart Brewery,Binghamton,New York,United States
412,Black Hills Brewing,Deadwood,South Dakota,United States
414,Black Horse Pub and Brewery #1,Clarksville,Tennessee,United States
413,Black Horse Pub and Brewery #2,Knoxville,Tennessee,United States
11419,Black Husky Brewing LLC,Pembine,Wisconsin,United States
3452,Black Isle Brewery,Munlochy,Scotland,United Kingdom
9758,Black Lotus Brewing,Clawson,Michigan,United States
10838,Black Market Brewing Co.,Temecula,California,United States
13561,Black Mesa Brewing,Oklahoma City,Oklahoma,United States
415,Black Moon Brewing,Saint Paul,Minnesota,United States
417,Black Mountain Brewing,Cave Creek,Arizona,United States
418,Black Mountain Pub,Kelowna,British Columbia,Canada
6044,Black Oak Brewing,Toronto,Ontario,Canada
10585,Black Raven Brewing Company,Redmond,Washington,United States
419,Black River Bistro and Brewing,Holland,Michigan,United States
421,Black River Brew House,Cavendish,Vermont,United States
420,Black River Brewery and Pub,La Crosse,Wisconsin,United States
6045,Black Robin Brewery,Chatham Islands,,New Zealand
7296,Black Rock Brewing,Wilkes-Barre,Pennsylvania,United States
422,Black Rose Brewpub,La Crosse,Wisconsin,United States
9010,Black Sands Brewery,Bali,,Indonesia
423,Black Sheep Brewery,Ripon,North Yorkshire,United Kingdom
11907,Black Shirt Brewing,Denver,Colorado,United States
11524,Black Sky Brewery,Denver,Colorado,United States
12905,Black Spade Brewing,Nashville,Tennessee,United States
12835,Black Squirrel Brewing,Washington,District of Columbia,United States
11249,Black Squirrel Brewing,Silver Spring,Maryland,United States
10995,Black Star Co-op Pub & Brewery,Austin,Texas,United States
6331,Black Stump Brewery,Kalgoorlie,Western Australia,Australia
425,Black Swamp Microbrewery,Toledo,Ohio,United States
11957,Black Swan Brewpub,Plainfield,Indiana,United States
7350,Black Toad Brewing Company,Chicago,Illinois,United States
11604,Black Tooth Brewing,Sheridan,Wyoming,United States
10618,"Black Warrior Brewing Company, LLC",Tuscaloosa,Alabama,United States
5450,Black Widow Brewing,Saint Paul,Minnesota,United States
406,Blackawton Brewery,Saltash,Cornwall,United Kingdom
10122,Blackdown Brewery,Holcombe Rogus,Devon,United Kingdom
5688,Blackfoot River Brewing,Helena,Montana,United States
416,Blackmoor Brewery,Batley,West Yorkshire,United Kingdom
12370,Blackrocks Brewery,Marquette,Michigan,United States
7547,Blacksburg Brewing,Blacksburg,Virginia,United States
10473,Blacksmith Brewing Company,Stevensville,Montana,United States
11577,Blackstone Brewing Company,Nashville,Tennessee,United States
424,Blackstone Restaurant & Brewery,Nashville,Tennessee,United States
12006,Blackthorn Brewing,Toms River,New Jersey,United States
7270,Blackwater Brewing,Davis,West Virginia,United States
8491,Blackwood Valley Brewery,Bridgetown,Western Australia,Australia
3278,Blagodar-Pivo,Blagodarny,Stavropol'skiy Kray,Russia
7068,Blanchfield's Brewery,Rochford,Essex,United Kingdom
12158,Blank Slate Brewing Co.,Cincinnati,Ohio,United States
2363,"Blank's Brauerei, Brennerei & Mosterei",Riedlingen,Baden-Württemberg,Germany
5448,Blarney Pub,Palm Beach Gardens,Florida,United States
12637,Blatant Brewery,Bondsville,Massachusetts,United States
8329,Blechschmidt Privatbrauerei,Treuen,Sachsen,Germany
5309,Blencowe Brewing,Barrowden,Rutland,United Kingdom
7301,Blesch's Bay Brewery,Green Bay,Wisconsin,United States
13494,Blesius Garten Betriebs GmbH,Trier,Rheinland-Pfalz,Germany
11416,Blest,Bariloche,,Argentina
426,Blewitts Brewery,Churchstow,Devon,United Kingdom
427,Blicks Brewing,Colorado Springs,Colorado,United States
6252,Blimp City Brewing,Kent,Ohio,United States
10513,Blind Bat Brewery,Centerport,New York,United States
12547,Blind Cat Brewing,Elizabethtown,Pennsylvania,United States
428,Blind Man Ales,Athens,Georgia,United States
10891,Blind Pig Brewery,Champaign,Illinois,United States
429,Blind Pig Brewing,Temecula,California,United States
430,Blind Tiger Brewery & Restaurant,Topeka,Kansas,United States
431,Blind Tiger Brewery and Restaurant,Howell,Michigan,United States
13385,Bliss Ave Brewing,Louisville,Kentucky,United States
432,Blitz-Weinhard Brewing,Portland,Oregon,United States
10408,Block 15 Restaurant & Brewery,Corvallis,Oregon,United States
12938,Block Bräu GmbH,Hamburg,Hamburg,Germany
434,Bloemfontein Brewery,Bloemfontein,,South Africa
10283,"Blonder Étterem, Panzió, Serfőzde",Vonyarcvashegy,,Hungary
9041,Blonder Bier Sorfozde,Jaszapati,,Hungary
8652,Blonder Kft,Dunaharaszti,,Hungary
11706,Blonderbeer,Sankt-Peterburg,Sankt-Peterburg,Russia
435,Bloomington Brewing,Bloomington,Indiana,United States
6141,Blossom Industries Limited,Nani Daman,,India
7591,BluCreek Brewing Company,Madison,Wisconsin,United States
8378,Blue & Gray Brewing,Fredericksburg,Virginia,United States
436,Blue Anchor,Helston,Cornwall,United Kingdom
437,Blue Anchor Brewery,Orillia,Ontario,Canada
438,Blue Anchor Pub,Jacksonville,Florida,United States
11954,Blue Ball Brewery,Runcorn,Cheshire,United Kingdom
6291,Blue Bell Brewery,Holbeach,Lincoln,United Kingdom
12623,Blue Blood Brewing Company,Lincoln,Nebraska,United States
439,Blue Boar Inn,Lowestoft,Suffolk,United Kingdom
10728,Blue Canoe Brewery,Titusville,Pennsylvania,United States
440,Blue Cat Brew Pub,Rock Island,Illinois,United States
6366,Blue Collar Brewery,Vineland,New Jersey,United States
6507,Blue Corn Café and Brewery — Albuquerque,Albuquerque,New Mexico,United States
441,Blue Corn Café and Brewery — South Side,Santa Fe,New Mexico,United States
443,Blue Coyote Brewing,Lansing,Michigan,United States
11206,Blue Diamond Brewing Company,Saint Paul,Minnesota,United States
13486,Blue Elephant Restaurant & Pub,Simcoe,Ontario,Canada
6586,Blue Frog Grog and Grill,Fairfield,California,United States
445,Blue Hen Beer Company,Newark,Delaware,United States
12216,Blue Heron Brewing,Rinconada,New Mexico,United States
9551,Blue Heron Brewpub,Marshfield,Wisconsin,United States
11087,Blue Hills Brewery,Canton,Massachusetts,United States
10976,Blue House Cafe,Vernonia,Oregon,United States
10921,Blue Lab Brewing,Lexington,Virginia,United States
13260,Blue Lobster Brewing Company,Hampton,New Hampshire,United States
7562,Blue Moon Brewery,Norwich,Norfolk,United Kingdom
13142,Blue Mountain Barrel House and Organic Brewery,Colleen,Virginia,United States
10271,Blue Mountain Brewery and Hops Farm,Afton,Virginia,United States
447,Blue Mountain Brewing,La Grande,Oregon,United States
3492,Blue Mountain Culinary Emporium,Orange City,Iowa,United States
449,Blue Nile Brewery,Khartoum,,Sudan
11522,Blue Pants Brewery,Madison,Alabama,United States
450,Blue Pine Brewpub,Grants Pass,Oregon,United States
6046,Blue Point Brewing,Patchogue,New York,United States
11682,Blue Republic Brewing,Shelbyville,Indiana,United States
11884,Blue Ridge Brewery,Blue Ridge,Georgia,United States
452,Blue Ridge Brewing,Greenville,South Carolina,United States
451,Blue Ridge Brewing,Charlottesville,Virginia,United States
454,Blue Ruin Brewery,Austin,Texas,United States
455,Blue Star Brewing,San Antonio,Texas,United States
4812,Blue Sun Brewing,Danbury,Connecticut,United States
10883,Blue Tarp Brewing,Decatur,Georgia,United States
10915,Blue Tractor Brewing,Ann Arbor,Michigan,United States
456,Blue Water Brewing,Tahoe City,California,United States
10596,Blue-Eyed Dog Brewing Company,Anola,Manitoba,Canada
448,Blue-N-Gold Brewing,Arlington,Virginia,United States
13596,Bluebird Microcreamery & Brewery,Seattle,Washington,United States
12682,Bluegrass Brewing Co.,Louisville,Kentucky,United States
444,"Bluegrass Brewing Company, Inc.",Louisville,Kentucky,United States
13351,Bluejacket,Washington,District of Columbia,United States
12110,Blues City Brewery,Memphis,Tennessee,United States
9908,Bluestack Brewing,Ramelton,,Ireland
8892,Bluetongue Brewery,Cameron Park,New South Wales,Australia
11483,Bluetongue Brewery,Warnervale,New South Wales,Australia
6047,Blueyed Indian Brewing,Sac City,Iowa,United States
9268,Blythe Brewery,Hamstall Ridware,Staffordshire,United Kingdom
12309,BNE Brewing,Danville,California,United States
13687,BNS Brewing & Distilling,Santee,California,United States
485,Bo's Brewery and Bistro,Pontiac,Michigan,United States
10652,Boak Beverage,Pompton Lakes,New Jersey,United States
459,Boar's Head Pub and Brewery,Austin,Texas,United States
458,Boardwalk Bistro,San Antonio,Texas,United States
6947,Boat Brewery,Castleford,West Yorkshire,United Kingdom
10480,Boathouse Brewpub & Restaurant,Ely,Minnesota,United States
13181,Boatyard Brewing,Kalamazoo,Michigan,United States
3123,Bobcat Café & Brewery,Bristol,Vermont,United States
13212,Bochkarevskyi Pivovarennyi Zavod,Bochkari,Altayskiy Kray,Russia
4624,Bocholter Brauhaus,Bocholt,Nordrhein-Westfalen,Germany
462,Boddington's Brewery,Manchester,Manchester,United Kingdom
13693,Bodega Artesana,Agullent,,Spain
13692,Bodega Somonte S.L.,Valdesoto-Siero,,Spain
9511,Bodegon El Chaltén,El Chaltén,,Argentina
464,Bodicote Brewery,Banbury,Oxford,United Kingdom
465,Boente Hausbrauerei,Recklinghausen,Nordrhein-Westfalen,Germany
11295,Boerne Brewery,Boerne,Texas,United States
11738,Boettcher Brewing,Winona,Minnesota,United States
6898,Boggart Hole Clough Brewing,Moston,Manchester,United Kingdom
13337,boGler's Brauerei,Krätze,Niedersachsen,Germany
10324,Bogotá Beer Company,Bogotá,,Colombia
10378,Bogotá Beer Company No. 2,Bogotá,,Colombia
13373,Bogus Brewing,Garden City,Idaho,United States
466,Bohannon Brewery,Nashville,Tennessee,United States
467,Bohemian Breweries International,Torrance,California,United States
7282,Bohemian Brewery and Grill,Midvale,Utah,United States
468,Boiler Room Pints Brewery and Sports Bar,Laughlin,Nevada,United States
12412,BoilerHouse Restaurant,Richmond,California,United States
10590,Bold City Brewery,Jacksonville,Florida,United States
12898,Bolero Snort Brewery,Ridgefield Park,New Jersey,United States
190,Boljarka Veliko Turnovo Birarija,Veliko Turnovo,,Bulgaria
7598,Bolz Schützenbrauerei,Rottenburg am Neckar,Baden-Württemberg,Germany
13407,Bomb Beer Company,New York,New York,United States
469,Bombay Bicycle Club,Clearwater,Florida,United States
8777,Bombay Breweries,Taloja,,India
5490,Bon Temps Brewing,Baton Rouge,Louisiana,United States
4578,Bonaventure Brewing Company,Los Angeles,California,United States
470,Bond Brewing Queensland,Brisbane,Queensland,Australia
471,Bond Brewing Western Australia,Perth,Western Australia,Australia
8893,Bondi Beer Company,Sydney,New South Wales,Australia
1447,Bonedale Brewing,Carbondale,Colorado,United States
11125,Bones Brewing Pub & Eatery,Billings,Montana,United States
10548,Boneyard Beer Company,Bend,Oregon,United States
10070,Boneyard Brewery,Fruita,Colorado,United States
6134,Bonfire Brewery,Northville,Michigan,United States
5395,Bonfire Brewing,Eagle,Colorado,United States
472,Bonnema Brewing,Atascadero,California,United States
8304,Bonnet Brauerei und Mälzerei,Meisenheim,Rheinland-Pfalz,Germany
473,Bonzzini's Brewpub,Regina,Saskatchewan,Canada
11739,Boom Island Brewing,Minneapolis,Minnesota,United States
2529,Boomtown Brewpub,Leadville,Colorado,United States
13213,Boon Island Ale House,Wells,Maine,United States
4743,Boondoggle's Pizzeria and Brewery,Seabrook,Texas,United States
12096,Boone Brewing Co.,Blowing Rock,North Carolina,United States
13284,Boone Valley Brewing Company,Boone,Iowa,United States
10913,"Boothbay Craft Brewery, Inc.",Boothbay,Maine,United States
9251,Bootie Beer Company,Winter Park,Florida,United States
6050,Bootleg Brewery,Margaret River,Western Australia,Australia
10365,Bootlegger's Brewery,Fullerton,California,United States
476,Bootlegger's Pub and Brewery,Plattsburgh,New York,United States
6769,Bootlegger's Restaurant-Brewery,Aurora,Missouri,United States
475,Bootleggers Brewery,Casper,Wyoming,United States
6051,Bootleggers Brewing and Steakery,Englewood,Florida,United States
477,Bootleggers Steakhouse and Brewery,Bakersfield,California,United States
10870,Bootstrap Brewing,Niwot,Colorado,United States
10594,Boquébière,Sherbrooke,Québec,Canada
479,Border Brewing Company,Berwick-upon-Tweed,Northumberland,United Kingdom
480,Border House Brewery,Crystal Bay,Nevada,United States
12303,Borderlands Brewing,Tucson,Arizona,United States
481,Borealis Brewery,Anchorage,Alaska,United States
13187,Borealis Fermentery,Knife River,Minnesota,United States
6651,Borg Bryggeri,Sarpsborg,,Norway
13642,Borgata,Omaha,Nebraska,United States
9338,Borgfelder Landhaus,Bremen,Bremen,Germany
6719,Borinquen Grill and Brewing,Carolina,Puerto Rico,United States
11571,Boris Brewery,Jeju-si,,Republic of Korea
13169,Born Brewing,Columbus,Ohio,United States
8942,Borns Bryggeri,Alfta,,Sweden
8489,Borsodi Sörgyár Zrt.,Böcs,,Hungary
484,Borve Brew House,Moray,Scotland,United Kingdom
